HA,4,47,w1,w2,w3,w4
1722,12,23,-3,3,-1,-2
1723,12,23,-1,-2,-3,-3
1724,12,23,3,-1,3,2
1725,12,25,-2,-2,4,-1
1726,12,25,-2,2,-1,4
1727,12,25,-2,4,2,-1
1728,12,25,0,0,-4,3
1729,12,25,2,4,-2,1
1730,12,25,4,2,2,-1
1731,12,26,-2,3,-3,2
1732,12,26,-1,4,0,3
1733,12,26,0,-3,-1,-4
1734,12,26,1,4,0,-3
1735,12,26,2,-3,2,3
1736,12,26,4,0,1,-3
1737,12,27,-4,-3,1,1
1738,12,27,-4,3,-1,1
1739,12,27,-1,1,-4,-3
1740,12,27,-1,1,3,-4
1741,12,27,0,-3,-3,3
1742,12,27,1,-3,4,-1
1743,12,27,4,-1,3,-1
1744,12,28,2,2,4,-2
1745,12,28,4,-2,-2,2
1746,12,29,0,-3,4,2
1747,12,29,2,0,-4,-3
1748,12,29,2,0,3,-4
1749,12,30,-4,-1,2,3
1750,12,30,-4,2,1,3
1751,12,30,-3,-2,-1,-4
1752,12,30,-3,1,-2,-4
1753,12,30,-2,3,4,1
1754,12,30,-1,3,4,-2
1755,12,30,3,-1,-2,-4
1756,12,30,4,1,-3,2
1757,12,31,-3,-2,-3,3
1758,12,31,2,-3,-3,-3
1759,12,33,-3,-2,4,2
1760,12,33,-3,4,2,2
1761,12,33,2,3,2,-4
1762,12,33,3,4,-2,-2
1763,12,33,4,-1,-4,0
1764,12,33,4,0,-1,4
1765,12,34,-3,-4,3,0
1766,12,34,0,3,-3,-4
1767,12,34,4,1,4,1
1768,12,34,4,3,0,-3
1769,12,35,-4,-1,-3,-3
1770,12,35,-3,1,-4,3
1771,12,35,3,-1,-4,3
1772,12,36,0,2,4,4
1773,12,37,-2,-4,1,4
1774,12,37,-1,-2,4,-4
1775,12,37,-1,4,2,-4
1776,12,37,1,4,-2,4
1777,12,38,-2,-4,3,-3
1778,12,38,3,2,-3,-4
1779,12,38,4,-3,2,-3
1780,12,40,-2,-4,-4,-2
1781,12,41,4,-4,-3,0
1782,12,41,4,-3,0,4
1783,12,42,-4,4,-3,-1
1784,12,42,-3,-4,-4,1
1785,12,42,3,-4,-1,-4
1786,12,42,3,1,4,4
1787,12,42,4,4,3,1
1788,12,43,3,-4,-3,3
1789,12,45,-4,-4,-2,-3
1790,12,45,-4,2,-4,-3
1791,12,45,-4,2,3,-4
1792,12,45,2,-3,4,-4
1793,12,45,3,-4,4,2
1794,12,45,4,3,-2,4
1795,12,49,-4,-1,4,-4
1796,12,49,4,-4,4,-1
1797,12,50,-4,-4,3,3
1798,12,50,-3,3,4,4
1799,12,50,-3,4,-3,-4
1800,12,50,3,4,3,4
1801,12,52,-4,4,4,-2
1802,12,52,4,4,-4,2
1803,12,64,-4,-4,-4,4
1804,13,3,1,1,1,0
1805,13,5,0,0,-2,-1
1806,13,6,0,2,-1,1
1807,13,6,1,-1,0,-2
1808,13,8,-2,0,0,-2
1809,13,9,-2,-1,2,0
1810,13,9,-2,2,1,0
1811,13,9,-1,0,-2,2
1812,13,9,1,-2,2,0
1813,13,10,-3,0,0,1
1814,13,10,1,2,-1,-2
1815,13,11,0,-3,-1,-1
1816,13,11,0,1,1,3
1817,13,12,-1,1,3,-1
1818,13,12,3,1,-1,1
1819,13,13,2,-1,-2,2
1820,13,14,-1,-2,-3,0
1821,13,14,1,0,3,2
1822,13,14,2,0,3,-1
1823,13,14,3,-2,0,1
1824,13,15,-3,-2,-1,-1
1825,13,15,-3,1,-2,-1
1826,13,15,-1,-3,-1,2
1827,13,15,-1,-1,2,-3
1828,13,15,-1,2,1,-3
1829,13,15,2,1,1,-3
1830,13,15,3,-1,-2,-1
1831,13,17,0,-2,2,3
1832,13,17,1,4,0,0
1833,13,17,4,0,1,0
1834,13,18,-2,-3,1,-2
1835,13,18,-2,1,3,2
1836,13,18,-2,3,-1,-2
1837,13,18,-1,-1,0,4
1838,13,18,-1,1,-4,0
1839,13,18,0,-4,1,1
1840,13,18,1,3,2,2
1841,13,18,2,3,2,-1
1842,13,19,0,3,-3,-1
1843,13,19,3,0,1,3
1844,13,20,-3,-3,1,1
1845,13,20,-3,3,-1,1
1846,13,20,2,0,-4,0
1847,13,21,1,0,-2,-4
1848,13,21,2,-2,2,-3
1849,13,21,2,2,-3,2
1850,13,22,-1,-2,4,-1
1851,13,22,-1,2,-1,4
1852,13,22,-1,4,2,-1
1853,13,22,0,-2,-3,-3
1854,13,22,1,-4,1,-2
1855,13,22,2,-3,-3,0
1856,13,22,2,1,-1,4
1857,13,22,4,1,-1,-2
1858,13,23,-3,-1,2,3
1859,13,23,-3,2,1,3
1860,13,23,-1,3,-3,2
1861,13,23,3,2,-3,-1
1862,13,24,2,-2,0,4
1863,13,24,4,-2,0,-2
1864,13,25,-4,-2,-1,2
1865,13,25,-4,1,-2,2
1866,13,25,-2,-2,-1,-4
1867,13,25,-2,1,-2,-4
1868,13,25,0,4,0,3
1869,13,25,2,-4,-1,2
1870,13,25,2,2,4,1
1871,13,25,4,3,0,0
1872,13,26,-4,-1,-3,0
1873,13,26,-2,-2,-3,3
1874,13,26,0,1,-4,-3
1875,13,26,0,1,3,-4
1876,13,26,1,0,-4,3
1877,13,27,-1,3,4,1
1878,13,27,1,-3,-1,-4
1879,13,27,3,-4,-1,-1
1880,13,27,3,3,0,3
1881,13,28,-3,-1,-3,-3
1882,13,28,-2,-2,4,2
1883,13,28,-2,4,2,2
1884,13,28,1,-3,-3,3
1885,13,28,4,2,2,2
1886,13,29,-4,0,2,-3
1887,13,29,-2,-4,3,0
1888,13,29,0,3,4,-2
1889,13,29,2,4,0,-3
1890,13,29,4,-3,2,0
1891,13,30,-4,2,3,-1
1892,13,30,-2,1,-4,3
1893,13,30,1,-3,4,2
1894,13,30,2,-3,4,-1
1895,13,30,3,4,-2,1
1896,13,30,4,-1,3,2
1897,13,31,3,-3,2,3
1898,13,32,-4,0,0,4
1899,13,33,3,2,4,-2
1900,13,34,-4,-1,4,-1
1901,13,34,-1,-4,1,4
1902,13,34,3,0,-4,-3
1903,13,34,3,0,3,-4
1904,13,35,-4,3,1,-3
1905,13,35,-3,4,-3,-1
1906,13,35,-1,-4,3,-3
1907,13,35,1,3,-3,-4
1908,13,36,-4,-4,-2,0
1909,13,36,-4,2,-4,0
1910,13,36,0,-2,4,-4
1911,13,36,0,4,2,-4
1912,13,36,3,-3,-3,-3
1913,13,37,-2,-4,-4,1
1914,13,37,-1,-4,-4,-2
1915,13,37,1,2,4,4
1916,13,37,4,-1,-2,-4
1917,13,38,-3,-4,-2,-3
1918,13,38,-3,2,-4,-3
1919,13,38,-3,2,3,-4
1920,13,38,3,3,2,-4
1921,13,40,2,4,-2,4
1922,13,40,4,4,-2,-2
1923,13,42,-4,-3,1,4
1924,13,42,-4,3,-1,4
1925,13,42,-3,-1,4,-4
1926,13,42,4,-1,-4,3
1927,13,43,-4,-3,3,-3
1928,13,43,-3,-4,3,3
1929,13,45,-4,-3,-4,-2
1930,13,45,-4,4,-3,2
1931,13,45,-3,4,4,-2
1932,13,45,-2,3,4,4
1933,13,45,-2,4,-3,-4
1934,13,45,4,2,-3,-4
1935,13,49,-4,4,4,1
1936,13,49,4,-4,-1,-4
1937,13,49,4,1,4,4
1938,13,50,3,-3,4,-4
1939,13,50,4,-4,-3,3
1940,13,52,4,-4,4,2
1941,13,57,-3,-4,-4,4
1942,13,57,4,4,3,4
1943,14,5,-2,0,0,1
1944,14,5,-1,0,0,-2
1945,14,6,-1,-1,2,0
1946,14,6,-1,2,1,0
1947,14,6,1,0,-2,-1
1948,14,6,2,1,1,0
1949,14,7,1,2,-1,1
1950,14,8,0,0,-2,2
1951,14,9,2,-1,0,-2
1952,14,10,-2,-2,-1,-1
1953,14,10,-2,1,-2,-1
1954,14,11,0,1,3,-1
1955,14,12,1,-3,-1,-1
1956,14,12,1,1,1,3
1957,14,12,2,-2,2,0
1958,14,13,0,-2,-3,0
1959,14,13,2,2,-1,-2
1960,14,14,0,-3,-1,2
1961,14,14,0,-1,2,-3
1962,14,14,0,2,1,-3
1963,14,15,-2,-3,1,1
1964,14,15,-2,3,-1,1
1965,14,15,-1,-3,1,-2
1966,14,15,-1,1,3,2
1967,14,15,-1,3,-1,-2
1968,14,17,0,-1,0,4
1969,14,17,0,1,-4,0
1970,14,17,2,0,3,2
1971,14,18,-3,-2,-1,2
1972,14,18,-3,1,-2,2
1973,14,18,-2,-1,2,3
1974,14,18,-2,2,1,3
1975,14,18,1,-2,2,3
1976,14,18,3,-1,-2,2
1977,14,19,-3,-1,-3,0
1978,14,19,1,-4,1,1
1979,14,19,3,0,3,-1
1980,14,19,4,1,-1,1
1981,14,20,-4,0,2,0
1982,14,20,1,3,-3,-1
1983,14,20,2,4,0,0
1984,14,20,3,1,1,-3
1985,14,21,-4,1,0,-2
1986,14,21,0,-2,4,-1
1987,14,21,0,2,-1,4
1988,14,21,0,4,2,-1
1989,14,21,2,3,2,2
1990,14,21,4,-2,0,1
1991,14,22,-3,0,2,-3
1992,14,22,-1,-2,-1,-4
1993,14,22,-1,1,-2,-4
1994,14,22,0,3,-3,2
1995,14,22,4,-1,-2,-1
1996,14,23,-3,2,3,-1
1997,14,23,-2,-1,-3,-3
1998,14,23,-1,-2,-3,3
1999,14,23,1,-2,-3,-3
2000,14,23,3,3,2,-1
2001,14,24,2,0,-2,-4
2002,14,25,-4,-2,1,-2
2003,14,25,-3,0,0,4
2004,14,25,-1,-2,4,2
2005,14,25,-1,4,2,2
2006,14,25,2,-4,1,-2
2007,14,25,3,0,-4,0
2008,14,26,-4,3,1,0
2009,14,26,-1,-4,3,0
2010,14,26,0,3,4,1
2011,14,26,1,4,0,3
2012,14,26,3,-2,2,-3
2013,14,26,3,2,-3,2
2014,14,26,4,0,1,3
2015,14,27,-3,-1,4,-1
2016,14,27,-1,1,-4,3
2017,14,27,1,1,-4,-3
2018,14,27,1,1,3,-4
2019,14,27,3,-3,-3,0
2020,14,27,3,1,-1,4
2021,14,28,-3,3,1,-3
2022,14,29,-3,-4,-2,0
2023,14,29,-3,2,-4,0
2024,14,29,2,0,-4,3
2025,14,29,3,-2,0,4
2026,14,30,-2,4,-3,-1
2027,14,30,1,3,4,-2
2028,14,30,2,-3,-1,-4
2029,14,30,3,-4,-1,2
2030,14,30,3,2,4,1
2031,14,30,4,2,-3,-1
2032,14,31,2,-3,-3,3
2033,14,33,-4,2,3,2
2034,14,33,-2,-4,-2,-3
2035,14,33,-2,2,-4,-3
2036,14,33,-2,2,3,-4
2037,14,33,0,-4,1,4
2038,14,33,2,-3,4,2
2039,14,34,-4,-3,3,0
2040,14,34,-4,-1,-1,-4
2041,14,34,-1,-4,-4,1
2042,14,34,0,-4,3,-3
2043,14,34,3,4,0,-3
2044,14,34,4,-4,-1,-1
2045,14,34,4,3,0,3
2046,14,35,-4,-1,-3,3
2047,14,35,-3,-3,1,4
2048,14,35,-3,3,-1,4
2049,14,35,3,-3,4,-1
2050,14,36,-3,-3,3,-3
2051,14,36,0,-4,-4,-2
2052,14,37,-4,-1,4,2
2053,14,37,-4,4,-1,-2
2054,14,37,-2,-1,4,-4
2055,14,37,1,-2,4,-4
2056,14,37,1,4,2,-4
2057,14,37,4,4,-2,1
2058,14,38,-3,-3,-4,-2
2059,14,38,-3,4,-3,2
2060,14,38,-2,-4,3,3
2061,14,38,2,3,-3,-4
2062,14,38,4,-3,2,3
2063,14,40,-4,2,-2,-4
2064,14,40,-2,4,4,-2
2065,14,40,2,2,4,4
2066,14,40,4,2,4,-2
2067,14,41,4,0,-4,-3
2068,14,41,4,0,3,-4
2069,14,42,-4,-3,-4,1
2070,14,42,-3,4,4,1
2071,14,42,-1,3,4,4
2072,14,42,-1,4,-3,-4
2073,14,43,4,-3,-3,-3
2074,14,45,-4,-4,-2,3
2075,14,45,-4,2,-4,3
2076,14,45,3,4,-2,4
2077,14,45,4,3,2,-4
2078,14,48,-4,-4,0,-4
2079,14,52,-2,-4,-4,4
2080,14,57,4,-3,4,-4
2081,14,64,-4,4,4,4
2082,15,4,0,0,0,-2
2083,15,5,0,-1,2,0
2084,15,5,0,2,1,0
2085,15,6,2,-1,0,1
2086,15,7,-1,-2,-1,-1
2087,15,7,-1,1,-2,-1
2088,15,9,1,0,-2,2
2089,15,9,2,0,-2,-1
2090,15,10,2,2,-1,1
2091,15,11,3,1,1,0
2092,15,12,-1,-3,1,1
2093,15,12,-1,3,-1,1
2094,15,12,1,1,3,-1
2095,15,13,-3,0,2,0
2096,15,13,-2,-2,-1,2
2097,15,13,-2,1,-2,2
2098,15,14,-3,1,0,-2
2099,15,14,-2,-1,-3,0
2100,15,14,0,-3,1,-2
2101,15,14,0,1,3,2
2102,15,14,0,3,-1,-2
2103,15,14,1,-2,-3,0
2104,15,14,3,-1,0,-2
2105,15,15,-1,-1,2,3
2106,15,15,-1,2,1,3
2107,15,15,1,-3,-1,2
2108,15,15,1,-1,2,-3
2109,15,15,1,2,1,-3
2110,15,15,2,-3,-1,-1
2111,15,15,2,1,1,3
2112,15,17,-2,0,2,-3
2113,15,17,3,-2,2,0
2114,15,18,-4,1,0,1
2115,15,18,-3,-2,1,-2
2116,15,18,-2,2,3,-1
2117,15,18,1,-1,0,4
2118,15,18,1,1,-4,0
2119,15,18,3,2,-1,-2
2120,15,19,-4,-1,-1,-1
2121,15,19,-3,3,1,0
2122,15,20,-2,0,0,4
2123,15,20,-1,-1,-3,-3
2124,15,21,0,-2,-1,-4
2125,15,21,0,1,-2,-4
2126,15,21,2,-2,2,3
2127,15,22,-4,-2,1,1
2128,15,22,-2,-1,4,-1
2129,15,22,0,-2,-3,3
2130,15,22,1,-2,4,-1
2131,15,22,1,2,-1,4
2132,15,22,1,4,2,-1
2133,15,22,2,-4,1,1
2134,15,22,3,0,3,2
2135,15,23,-2,3,1,-3
2136,15,23,1,3,-3,2
2137,15,23,2,3,-3,-1
2138,15,24,-2,-4,-2,0
2139,15,24,-2,2,-4,0
2140,15,24,0,-2,4,2
2141,15,24,0,4,2,2
2142,15,25,-4,2,-2,-1
2143,15,25,0,-4,3,0
2144,15,25,3,4,0,0
2145,15,25,4,-1,-2,2
2146,15,26,-3,2,3,2
2147,15,26,0,1,-4,3
2148,15,26,2,-2,-3,-3
2149,15,26,3,3,2,2
2150,15,26,4,0,3,-1
2151,15,27,-3,-3,3,0
2152,15,27,-3,-1,-1,-4
2153,15,27,-1,4,-3,-1
2154,15,27,1,3,4,1
2155,15,27,4,1,1,-3
2156,15,28,-3,-1,-3,3
2157,15,29,-4,0,2,3
2158,15,29,2,4,0,3
2159,15,29,3,0,-2,-4
2160,15,30,-3,-1,4,2
2161,15,30,-3,4,-1,-2
2162,15,30,-2,-3,1,4
2163,15,30,-2,3,-1,4
2164,15,30,-1,-4,-2,-3
2165,15,30,-1,2,-4,-3
2166,15,30,-1,2,3,-4
2167,15,30,2,1,-4,-3
2168,15,30,2,1,3,-4
2169,15,30,3,-4,1,-2
2170,15,30,4,3,2,-1
2171,15,31,-2,-3,3,-3
2172,15,32,4,0,-4,0
2173,15,33,-4,-4,0,-1
2174,15,33,-3,2,-2,-4
2175,15,33,-2,-3,-4,-2
2176,15,33,-2,4,-3,2
2177,15,33,0,-4,-4,1
2178,15,33,2,3,4,-2
2179,15,33,4,-2,2,-3
2180,15,33,4,2,-3,2
2181,15,34,-4,0,-3,-3
2182,15,34,-4,4,-1,1
2183,15,34,-1,-1,4,-4
2184,15,34,1,-4,1,4
2185,15,34,3,0,-4,3
2186,15,34,4,-3,-3,0
2187,15,34,4,1,-1,4
2188,15,35,-4,3,1,3
2189,15,35,-3,-3,-4,1
2190,15,35,-1,-4,3,3
2191,15,35,1,-4,3,-3
2192,15,35,3,-3,-1,-4
2193,15,36,3,-3,-3,3
2194,15,36,4,-2,0,4
2195,15,37,-2,4,4,1
2196,15,37,-1,4,4,-2
2197,15,37,1,-4,-4,-2
2198,15,37,4,-4,-1,2
2199,15,37,4,2,4,1
2200,15,38,-4,-3,-2,-3
2201,15,38,-3,-4,-2,3
2202,15,38,-3,2,-4,3
2203,15,38,3,-3,4,2
2204,15,40,2,-2,4,-4
2205,15,40,2,4,2,-4
2206,15,41,-3,-4,0,-4
2207,15,41,0,3,4,4
2208,15,41,0,4,-3,-4
2209,15,41,4,4,0,-3
2210,15,42,4,-3,4,-1
2211,15,43,-4,-3,3,3
2212,15,43,3,3,-3,-4
2213,15,45,3,2,4,4
2214,15,48,-4,0,4,-4
2215,15,49,-1,-4,-4,4
2216,15,50,-4,3,-4,-3
2217,15,50,-4,3,3,-4
2218,15,52,4,4,-2,4
2219,15,57,-4,-3,-4,4
2220,15,57,-3,4,4,4
2221,16,5,1,0,0,-2
2222,16,6,0,-2,-1,-1
2223,16,6,0,1,-2,-1
2224,16,6,1,-1,2,0
2225,16,6,1,2,1,0
2226,16,8,-2,0,2,0
2227,16,9,-2,1,0,-2
2228,16,10,-1,-2,-1,2
2229,16,10,-1,1,-2,2
2230,16,11,-3,1,0,1
2231,16,11,-1,-1,-3,0
2232,16,11,0,-3,1,1
2233,16,11,0,3,-1,1
2234,16,11,3,-1,0,1
2235,16,12,-3,-1,-1,-1
2236,16,12,2,0,-2,2
2237,16,13,-2,-2,1,-2
2238,16,14,-2,3,1,0
2239,16,14,-1,0,2,-3
2240,16,14,0,-1,2,3
2241,16,14,0,2,1,3
2242,16,14,3,0,-2,-1
2243,16,15,-3,-2,1,1
2244,16,15,-1,2,3,-1
2245,16,15,1,-3,1,-2
2246,16,15,1,1,3,2
2247,16,15,1,3,-1,-2
2248,16,15,2,1,3,-1
2249,16,15,3,2,-1,1
2250,16,17,-1,0,0,4
2251,16,17,2,-2,-3,0
2252,16,18,-3,2,-2,-1
2253,16,18,2,-3,-1,2
2254,16,18,2,-1,2,-3
2255,16,18,2,2,1,-3
2256,16,18,4,1,1,0
2257,16,19,-1,-1,4,-1
2258,16,19,0,-1,-3,-3
2259,16,20,-1,3,1,-3
2260,16,20,3,-3,-1,-1
2261,16,20,3,1,1,3
2262,16,21,-2,2,3,2
2263,16,21,-1,-4,-2,0
2264,16,21,-1,2,-4,0
2265,16,21,2,-1,0,4
2266,16,21,2,1,-4,0
2267,16,21,4,-1,0,-2
2268,16,22,-4,-1,-1,2
2269,16,22,-3,0,2,3
2270,16,22,-2,-3,3,0
2271,16,22,-2,-1,-1,-4
2272,16,22,1,-2,-1,-4
2273,16,22,1,1,-2,-4
2274,16,23,-2,-1,-3,3
2275,16,23,1,-2,-3,3
2276,16,24,4,-2,2,0
2277,16,25,-4,0,-3,0
2278,16,25,-2,-1,4,2
2279,16,25,-2,4,-1,-2
2280,16,25,1,-2,4,2
2281,16,25,1,4,2,2
2282,16,25,2,-2,4,-1
2283,16,25,2,2,-1,4
2284,16,25,2,4,2,-1
2285,16,25,4,2,-1,-2
2286,16,26,-3,-4,0,-1
2287,16,26,0,4,-3,-1
2288,16,26,1,-4,3,0
2289,16,26,2,3,-3,2
2290,16,26,3,-2,2,3
2291,16,27,-3,0,-3,-3
2292,16,27,-3,4,-1,1
2293,16,27,-1,-3,1,4
2294,16,27,-1,3,-1,4
2295,16,27,1,1,-4,3
2296,16,27,3,-4,1,1
2297,16,28,-4,2,-2,2
2298,16,28,-3,3,1,3
2299,16,28,-2,2,-2,-4
2300,16,28,-1,-3,3,-3
2301,16,28,3,3,-3,-1
2302,16,29,-4,-3,-2,0
2303,16,29,0,-4,-2,-3
2304,16,29,0,2,-4,-3
2305,16,29,0,2,3,-4
2306,16,29,4,0,3,2
2307,16,30,-4,1,2,-3
2308,16,30,-2,-3,-4,1
2309,16,30,-1,-3,-4,-2
2310,16,30,-1,4,-3,2
2311,16,30,2,3,4,1
2312,16,31,-3,-3,-2,-3
2313,16,31,3,-2,-3,-3
2314,16,32,4,4,0,0
2315,16,33,-4,0,4,-1
2316,16,33,-4,1,0,4
2317,16,33,-2,-4,-2,3
2318,16,33,-2,2,-4,3
2319,16,33,0,-1,4,-4
2320,16,33,4,3,2,2
2321,16,34,-1,4,4,1
2322,16,34,0,-4,3,3
2323,16,34,1,-4,-4,1
2324,16,34,3,4,0,3
2325,16,35,-4,3,3,-1
2326,16,35,3,1,-4,-3
2327,16,35,3,1,3,-4
2328,16,36,-4,-4,0,2
2329,16,36,-3,-3,3,3
2330,16,36,-2,-4,0,-4
2331,16,36,0,4,4,-2
2332,16,36,4,0,-2,-4
2333,16,37,-4,-2,1,4
2334,16,37,2,-4,1,4
2335,16,37,4,-4,1,-2
2336,16,38,-4,-2,3,-3
2337,16,38,2,-4,3,-3
2338,16,38,3,3,4,-2
2339,16,40,-4,-2,-4,-2
2340,16,40,2,-4,-4,-2
2341,16,41,-4,3,-4,0
2342,16,41,-3,0,4,-4
2343,16,41,4,0,-4,3
2344,16,42,-4,4,1,-3
2345,16,42,1,3,4,4
2346,16,42,1,4,-3,-4
2347,16,42,4,-3,-1,-4
2348,16,43,-3,3,-4,-3
2349,16,43,-3,3,3,-4
2350,16,43,4,-3,-3,3
2351,16,45,3,-2,4,-4
2352,16,45,3,4,2,-4
2353,16,45,4,-3,4,2
2354,16,48,0,-4,-4,4
2355,16,49,-4,4,-1,4
2356,16,50,-3,-3,-4,4
2357,16,50,4,3,-3,-4
2358,16,52,-2,4,4,4
2359,16,52,4,2,4,4
2360,17,5,-1,0,2,0
2361,17,6,-2,1,0,1
2362,17,6,-1,1,0,-2
2363,17,7,-2,-1,-1,-1
2364,17,7,1,-2,-1,-1
2365,17,7,1,1,-2,-1
2366,17,8,2,0,0,-2
2367,17,9,0,-2,-1,2
2368,17,9,0,1,-2,2
2369,17,9,2,-1,2,0
2370,17,9,2,2,1,0
2371,17,10,-2,-2,1,1
2372,17,10,-1,-2,1,-2
2373,17,10,0,-1,-3,0
2374,17,11,-1,3,1,0
2375,17,12,1,-3,1,1
2376,17,12,1,3,-1,1
2377,17,13,-2,2,-2,-1
2378,17,13,0,0,2,-3
2379,17,14,0,2,3,-1
2380,17,15,-3,-1,-1,2
2381,17,15,1,-1,2,3
2382,17,15,1,2,1,3
2383,17,16,0,0,0,4
2384,17,17,-2,0,2,3
2385,17,17,3,0,-2,2
2386,17,18,-3,0,-3,0
2387,17,18,-1,2,3,2
2388,17,18,0,-1,4,-1
2389,17,18,2,-3,1,-2
2390,17,18,2,1,3,2
2391,17,18,2,3,-1,-2
2392,17,18,4,-1,0,1
2393,17,19,-1,-3,3,0
2394,17,19,-1,-1,-1,-4
2395,17,19,0,3,1,-3
2396,17,20,-1,-1,-3,3
2397,17,20,0,-4,-2,0
2398,17,20,0,2,-4,0
2399,17,20,1,-1,-3,-3
2400,17,20,3,1,3,-1
2401,17,21,-4,1,2,0
2402,17,21,-3,2,-2,2
2403,17,21,-2,-4,0,-1
2404,17,21,4,0,-2,-1
2405,17,22,-4,-1,1,-2
2406,17,22,-3,-3,-2,0
2407,17,22,-2,0,-3,-3
2408,17,22,-2,4,-1,1
2409,17,22,-1,-1,4,2
2410,17,22,-1,4,-1,-2
2411,17,22,3,-2,-3,0
2412,17,22,4,2,-1,1
2413,17,23,-3,1,2,-3
2414,17,23,-2,3,1,3
2415,17,23,3,-3,-1,2
2416,17,23,3,-1,2,-3
2417,17,23,3,2,1,-3
2418,17,24,-4,2,0,-2
2419,17,25,-1,2,-2,-4
2420,17,25,2,-2,-1,-4
2421,17,25,2,1,-2,-4
2422,17,26,-3,0,4,-1
2423,17,26,-3,1,0,4
2424,17,26,-2,-3,-2,-3
2425,17,26,0,-3,1,4
2426,17,26,0,3,-1,4
2427,17,26,2,-2,-3,3
2428,17,26,3,-1,0,4
2429,17,26,3,1,-4,0
2430,17,27,-1,-3,-4,1
2431,17,27,0,-3,3,-3
2432,17,27,1,4,-3,-1
2433,17,27,4,-3,-1,-1
2434,17,27,4,1,1,3
2435,17,28,-3,3,3,-1
2436,17,28,2,-2,4,2
2437,17,28,2,4,2,2
2438,17,29,-4,-2,3,0
2439,17,29,-3,-4,0,2
2440,17,29,0,-3,-4,-2
2441,17,29,0,4,-3,2
2442,17,29,2,-4,3,0
2443,17,30,-3,-2,1,4
2444,17,30,-1,-4,-2,3
2445,17,30,-1,2,-4,3
2446,17,30,1,-4,-2,-3
2447,17,30,1,2,-4,-3
2448,17,30,1,2,3,-4
2449,17,30,2,1,-4,3
2450,17,30,3,-2,4,-1
2451,17,30,3,2,-1,4
2452,17,30,3,4,2,-1
2453,17,31,-3,-2,3,-3
2454,17,31,-2,-3,3,3
2455,17,31,3,3,-3,2
2456,17,33,-4,0,-1,-4
2457,17,33,-4,4,1,0
2458,17,33,-3,-2,-4,-2
2459,17,33,-1,-4,0,-4
2460,17,33,0,4,4,1
2461,17,33,4,-2,2,3
2462,17,34,-4,0,-3,3
2463,17,34,-3,3,-4,0
2464,17,34,1,-1,4,-4
2465,17,34,4,-4,1,1
2466,17,35,-3,4,1,-3
2467,17,35,1,-4,3,3
2468,17,35,3,3,4,1
2469,17,35,4,3,-3,-1
2470,17,36,-4,0,4,2
2471,17,36,-2,0,4,-4
2472,17,37,-4,-2,-4,1
2473,17,37,1,4,4,-2
2474,17,37,2,-4,-4,1
2475,17,38,-4,-3,-2,3
2476,17,38,-4,3,3,2
2477,17,38,-2,3,-4,-3
2478,17,38,-2,3,3,-4
2479,17,38,4,-2,-3,-3
2480,17,40,-4,-4,2,-2
2481,17,41,-4,-3,0,-4
2482,17,41,4,4,0,3
2483,17,42,-3,4,-1,4
2484,17,42,3,-4,1,4
2485,17,42,4,1,-4,-3
2486,17,42,4,1,3,-4
2487,17,43,3,-4,3,-3
2488,17,45,-4,3,-2,-4
2489,17,45,-2,-3,-4,4
2490,17,45,2,3,4,4
2491,17,45,2,4,-3,-4
2492,17,45,3,-4,-4,-2
2493,17,45,4,3,4,-2
2494,17,49,-1,4,4,4
2495,17,49,1,-4,-4,4
2496,17,50,-4,3,-4,3
2497,17,52,4,-2,4,-4
2498,17,52,4,4,2,-4
2499,18,4,-1,-1,-1,-1
2500,18,4,0,0,2,0
2501,18,5,0,1,0,-2
2502,18,5,2,0,0,1
2503,18,7,-1,-2,1,1
2504,18,9,0,-2,1,-2
2505,18,10,-2,-1,-1,2
2506,18,10,-1,2,-2,-1
2507,18,10,0,3,1,0
2508,18,10,1,-2,-1,2
2509,18,10,1,1,-2,2
2510,18,10,2,-2,-1,-1
2511,18,10,2,1,-2,-1
2512,18,11,1,-1,-3,0
2513,18,13,-2,0,-3,0
2514,18,13,3,0,0,-2
2515,18,14,-3,1,2,0
2516,18,14,-1,0,2,3
2517,18,14,1,0,2,-3
2518,18,14,3,-1,2,0
2519,18,14,3,2,1,0
2520,18,15,-3,-1,1,-2
2521,18,15,1,2,3,-1
2522,18,15,2,-3,1,1
2523,18,15,2,3,-1,1
2524,18,16,-2,2,-2,2
2525,18,17,-3,2,0,-2
2526,18,17,-2,-3,-2,0
2527,18,17,0,2,3,2
2528,18,17,1,0,0,4
2529,18,18,-4,0,-1,-1
2530,18,18,-2,1,2,-3
2531,18,18,-1,-4,0,-1
2532,18,18,0,-3,3,0
2533,18,18,0,-1,-1,-4
2534,18,18,2,-1,2,3
2535,18,18,2,2,1,3
2536,18,19,-4,-1,1,1
2537,18,19,-1,0,-3,-3
2538,18,19,-1,4,-1,1
2539,18,19,0,-1,-3,3
2540,18,19,1,-1,4,-1
2541,18,20,-1,3,1,3
2542,18,20,1,3,1,-3
2543,18,21,-4,2,0,1
2544,18,21,-2,0,4,-1
2545,18,21,-2,1,0,4
2546,18,21,0,-1,4,2
2547,18,21,0,4,-1,-2
2548,18,21,1,-4,-2,0
2549,18,21,1,2,-4,0
2550,18,22,-3,-2,3,0
2551,18,23,-2,3,3,-1
2552,18,23,-1,-3,-2,-3
