HA,4,97,w1,w2,w3,w4
7157,47,50,-3,-4,0,5
7158,47,50,4,0,3,5
7159,47,51,-4,-1,-5,3
7160,47,51,-1,-4,-3,5
7161,47,51,4,3,1,5
7162,47,52,-5,-1,1,5
7163,47,52,-4,4,2,4
7164,47,52,-1,-1,-5,5
7165,47,54,-5,2,3,-4
7166,47,54,-3,2,-4,5
7167,47,54,-3,5,-2,-4
7168,47,54,-2,4,3,-5
7169,47,54,2,3,4,5
7170,47,54,2,4,-3,-5
7171,47,55,-5,2,-1,5
7172,47,55,-2,1,5,-5
7173,47,57,-3,-4,4,-4
7174,47,58,2,5,-5,-2
7175,47,58,4,1,-4,-5
7176,47,59,-4,3,-5,-3
7177,47,59,5,4,-3,-3
7178,47,60,-5,-3,5,-1
7179,47,61,-4,5,4,-2
7180,47,63,2,-5,3,-5
7181,47,66,3,-4,-5,-4
7182,47,66,4,-5,0,-5
7183,47,66,4,3,5,-4
7184,47,67,-5,-1,5,-4
7185,47,67,-5,5,1,-4
7186,47,67,-1,5,-5,-4
7187,47,68,5,-5,3,-3
7188,47,68,5,3,-5,3
7189,47,70,-5,-5,-4,-2
7190,47,70,-2,-5,5,4
7191,47,73,4,-5,-4,4
7192,47,75,-5,-4,3,5
7193,47,75,-5,-3,-4,-5
7194,47,75,4,-3,5,5
7195,47,75,5,5,-5,0
7196,47,79,-5,-5,5,2
7197,47,82,5,5,4,4
7198,47,84,-5,5,-3,5
7199,48,5,-2,0,0,-1
7200,48,9,1,2,0,-2
7201,48,10,0,0,-3,-1
7202,48,10,1,-1,2,-2
7203,48,11,-1,0,3,1
7204,48,11,0,-3,-1,-1
7205,48,12,-2,-2,0,2
7206,48,12,-1,3,1,1
7207,48,13,-2,1,-2,2
7208,48,15,1,-3,2,1
7209,48,15,1,3,-2,1
7210,48,15,3,-1,-1,-2
7211,48,17,0,-2,-3,2
7212,48,17,2,2,3,0
7213,48,18,-2,-3,2,-1
7214,48,18,-2,3,-2,-1
7215,48,18,-1,2,3,-2
7216,48,18,0,-1,-1,-4
7217,48,19,-1,1,1,4
7218,48,19,3,0,-3,1
7219,48,20,3,-3,-1,1
7220,48,20,4,2,0,0
7221,48,21,1,-2,0,4
7222,48,21,4,-1,2,0
7223,48,22,-4,1,1,2
7224,48,22,-3,-2,-3,0
7225,48,22,1,1,-2,4
7226,48,22,2,0,3,3
7227,48,23,2,3,1,3
7228,48,24,-2,2,0,-4
7229,48,25,-2,-1,2,-4
7230,48,25,4,0,0,3
7231,48,26,-4,0,3,-1
7232,48,26,3,2,-3,-2
7233,48,27,-4,3,1,-1
7234,48,27,-3,0,-3,-3
7235,48,28,-3,-3,-1,-3
7236,48,29,-5,-2,0,0
7237,48,29,0,2,-3,-4
7238,48,30,-5,1,-2,0
7239,48,30,-1,-2,3,4
7240,48,30,0,-5,-1,2
7241,48,30,0,1,-5,2
7242,48,30,2,-3,-4,-1
7243,48,30,2,-1,5,0
7244,48,30,2,5,1,0
7245,48,30,3,-4,1,-2
7246,48,30,4,1,2,-3
7247,48,31,-1,-1,5,-2
7248,48,31,-1,5,1,-2
7249,48,31,1,1,2,-5
7250,48,33,-4,-2,3,2
7251,48,33,0,-4,1,-4
7252,48,34,-5,0,0,-3
7253,48,34,-2,-1,-2,5
7254,48,34,-1,4,-1,4
7255,48,34,0,3,4,3
7256,48,34,1,5,-2,-2
7257,48,35,-3,-5,-1,0
7258,48,35,-3,1,-5,0
7259,48,35,-3,3,4,1
7260,48,35,-1,-3,-4,-3
7261,48,35,0,3,-5,-1
7262,48,36,-1,-3,5,1
7263,48,36,3,1,-1,-5
7264,48,37,-4,4,-1,2
7265,48,37,-2,-5,2,2
7266,48,37,1,-4,4,-2
7267,48,37,2,-1,-4,-4
7268,48,38,2,4,3,-3
7269,48,38,3,-2,-3,4
7270,48,38,4,-3,2,3
7271,48,38,4,3,-2,3
7272,48,39,-5,-1,-2,3
7273,48,39,2,1,5,-3
7274,48,39,3,-2,1,-5
7275,48,40,-2,4,-4,2
7276,48,40,2,-4,-2,-4
7277,48,41,0,5,4,0
7278,48,41,4,4,0,-3
7279,48,42,-3,1,4,4
7280,48,42,-1,-5,-4,0
7281,48,42,1,4,0,-5
7282,48,42,5,2,3,2
7283,48,43,-4,-1,1,5
7284,48,43,-3,-4,-3,3
7285,48,44,-3,-1,-5,3
7286,48,44,3,3,-5,1
7287,48,45,-4,2,3,-4
7288,48,45,-3,4,2,4
7289,48,45,-2,-4,0,5
7290,48,45,4,-2,4,-3
7291,48,45,4,5,-2,0
7292,48,46,-4,2,-1,5
7293,48,46,1,-5,2,4
7294,48,46,1,-2,4,-5
7295,48,46,5,-1,-4,-2
7296,48,47,-5,-3,2,-3
7297,48,47,-5,3,-2,-3
7298,48,47,2,-3,5,3
7299,48,48,4,-4,4,0
7300,48,49,-2,2,-4,5
7301,48,49,-2,5,-2,-4
7302,48,49,1,4,-4,4
7303,48,49,2,-5,-4,2
7304,48,49,5,-4,-2,-2
7305,48,50,-5,-4,0,3
7306,48,50,0,-4,-3,5
7307,48,51,-4,-3,5,-1
7308,48,51,-1,4,3,-5
7309,48,51,0,-1,-5,5
7310,48,51,3,-5,-1,4
7311,48,51,3,1,-5,4
7312,48,51,5,-3,-4,1
7313,48,51,5,4,3,-1
7314,48,52,-3,3,-5,-3
7315,48,52,-2,-4,4,-4
7316,48,52,-1,1,5,-5
7317,48,52,5,1,5,-1
7318,48,54,-5,-5,2,0
7319,48,54,-5,2,-4,3
7320,48,54,-3,5,4,-2
7321,48,54,3,5,4,2
7322,48,55,5,-1,5,2
7323,48,55,5,5,1,2
7324,48,57,-5,4,-4,0
7325,48,58,-4,-1,5,-4
7326,48,58,-4,5,1,-4
7327,48,58,5,-2,-2,-5
7328,48,59,3,3,4,5
7329,48,59,3,4,-3,-5
7330,48,59,5,0,3,5
7331,48,60,5,3,1,5
7332,48,61,-4,-5,-4,-2
7333,48,63,3,5,-5,-2
7334,48,66,-4,-4,3,5
7335,48,66,-4,-3,-4,-5
7336,48,66,0,5,-5,-4
7337,48,67,-1,-5,5,4
7338,48,67,5,1,-4,-5
7339,48,68,3,-5,3,-5
7340,48,70,-4,-5,5,2
7341,48,73,4,-4,-5,-4
7342,48,75,-4,5,-3,5
7343,48,75,5,-5,0,-5
7344,48,75,5,3,5,-4
7345,48,82,-5,4,5,4
7346,48,82,5,-5,-4,4
7347,48,84,5,-3,5,5
7348,49,5,2,0,0,1
7349,49,9,-1,-2,0,2
7350,49,10,-1,1,-2,2
7351,49,10,0,0,3,1
7352,49,11,0,3,1,1
7353,49,11,1,0,-3,-1
7354,49,12,1,-3,-1,-1
7355,49,12,2,2,0,-2
7356,49,13,2,-1,2,-2
7357,49,15,-3,1,1,2
7358,49,15,-1,-3,2,-1
7359,49,15,-1,3,-2,-1
7360,49,17,-2,-2,-3,0
7361,49,17,0,2,3,-2
7362,49,18,0,1,1,4
7363,49,18,1,-2,-3,2
7364,49,18,2,-3,2,1
7365,49,18,2,3,-2,1
7366,49,19,-3,0,3,-1
7367,49,19,1,-1,-1,-4
7368,49,20,-4,-2,0,0
7369,49,20,-3,3,1,-1
7370,49,21,-4,1,-2,0
7371,49,21,-1,2,0,-4
7372,49,22,-2,0,-3,-3
7373,49,22,-1,-1,2,-4
7374,49,22,3,2,3,0
7375,49,22,4,-1,-1,-2
7376,49,23,-2,-3,-1,-3
7377,49,24,2,-2,0,4
7378,49,25,-4,0,0,-3
7379,49,25,2,1,-2,4
7380,49,26,-3,-2,3,2
7381,49,26,4,0,-3,1
7382,49,27,3,0,3,3
7383,49,27,4,-3,-1,1
7384,49,28,3,3,1,3
7385,49,29,0,-2,3,4
7386,49,29,5,2,0,0
7387,49,30,-4,-1,-2,3
7388,49,30,-3,4,-1,2
7389,49,30,-2,-5,-1,0
7390,49,30,-2,1,-5,0
7391,49,30,-2,3,4,1
7392,49,30,0,-1,5,-2
7393,49,30,0,5,1,-2
7394,49,30,1,2,-3,-4
7395,49,30,5,-1,2,0
7396,49,31,-1,-1,-2,5
7397,49,31,1,-5,-1,2
7398,49,31,1,1,-5,2
7399,49,33,0,4,-1,4
7400,49,33,4,2,-3,-2
7401,49,34,-1,-5,2,2
7402,49,34,0,-3,-4,-3
7403,49,34,1,-4,1,-4
7404,49,34,2,1,2,-5
7405,49,34,5,0,0,3
7406,49,35,0,-3,5,1
7407,49,35,1,3,4,3
7408,49,35,3,-3,-4,-1
7409,49,35,3,-1,5,0
7410,49,35,3,5,1,0
7411,49,36,-3,-1,1,5
7412,49,36,1,3,-5,-1
7413,49,37,-2,1,4,4
7414,49,37,-1,4,-4,2
7415,49,37,2,5,-2,-2
7416,49,37,4,-4,1,-2
7417,49,38,-4,-3,2,-3
7418,49,38,-4,3,-2,-3
7419,49,38,-3,2,3,-4
7420,49,38,-2,-4,-3,3
7421,49,39,-3,2,-1,5
7422,49,39,-2,-1,-5,3
7423,49,39,5,1,2,-3
7424,49,40,-2,4,2,4
7425,49,40,2,-4,4,-2
7426,49,41,-4,-4,0,3
7427,49,41,0,-5,-4,0
7428,49,42,-5,-2,-3,-2
7429,49,42,-1,-4,0,5
7430,49,42,1,5,4,0
7431,49,42,3,-1,-4,-4
7432,49,43,3,4,3,-3
7433,49,43,4,1,-1,-5
7434,49,44,-3,-3,5,-1
7435,49,44,3,1,5,-3
7436,49,45,-4,-5,2,0
7437,49,45,-4,2,-4,3
7438,49,45,2,4,0,-5
7439,49,45,3,-4,-2,-4
7440,49,45,4,-2,-3,4
7441,49,46,-5,1,4,2
7442,49,46,-1,2,-4,5
7443,49,46,-1,5,-2,-4
7444,49,46,4,-2,1,-5
7445,49,47,-2,3,-5,-3
7446,49,47,5,-3,2,3
7447,49,47,5,3,-2,3
7448,49,48,-4,4,-4,0
7449,49,49,-5,4,2,2
7450,49,49,-2,5,4,-2
7451,49,49,-1,-4,4,-4
7452,49,49,2,-5,2,4
7453,49,49,2,-2,4,-5
7454,49,50,0,4,3,-5
7455,49,50,5,4,0,-3
7456,49,51,-5,-4,-3,1
7457,49,51,-5,3,4,-1
7458,49,51,-3,-1,5,-4
7459,49,51,-3,5,1,-4
7460,49,51,0,1,5,-5
7461,49,51,1,-4,-3,5
7462,49,51,4,3,-5,1
7463,49,52,-5,-1,-5,1
7464,49,52,1,-1,-5,5
7465,49,52,2,4,-4,4
7466,49,52,3,-3,5,3
7467,49,54,-3,-5,-4,-2
7468,49,54,3,-5,-4,2
7469,49,54,5,-2,4,-3
7470,49,54,5,5,-2,0
7471,49,55,-5,-5,-1,-2
7472,49,55,-5,1,-5,-2
7473,49,57,5,-4,4,0
7474,49,58,-5,2,2,5
7475,49,58,4,-5,-1,4
7476,49,58,4,1,-5,4
7477,49,59,-5,0,-3,-5
7478,49,59,-3,-4,3,5
7479,49,59,-3,-3,-4,-5
7480,49,60,-5,-3,-1,-5
7481,49,61,4,5,4,2
7482,49,63,-3,-5,5,2
7483,49,66,0,-5,5,4
7484,49,66,4,3,4,5
7485,49,66,4,4,-3,-5
7486,49,67,-5,-1,4,5
7487,49,67,1,5,-5,-4
7488,49,68,-3,5,-3,5
7489,49,70,4,5,-5,-2
7490,49,73,-4,4,5,4
7491,49,75,-5,-3,-5,4
7492,49,75,-5,5,0,5
7493,49,75,4,-5,3,-5
7494,49,82,-5,5,4,-4
7495,49,82,5,-4,-5,-4
7496,49,84,-5,3,-5,-5
7497,50,8,0,-2,0,2
7498,50,9,0,1,-2,2
7499,50,10,-2,1,1,2
7500,50,10,3,0,0,1
7501,50,11,1,0,3,1
7502,50,12,1,3,1,1
7503,50,13,-3,-2,0,0
7504,50,14,-3,1,-2,0
7505,50,14,-2,0,3,-1
7506,50,14,-1,-2,-3,0
7507,50,14,0,-3,2,-1
7508,50,14,0,3,-2,-1
7509,50,14,2,0,-3,-1
7510,50,15,-2,3,1,-1
7511,50,15,2,-3,-1,-1
7512,50,17,3,2,0,-2
7513,50,18,-3,0,0,-3
7514,50,18,1,2,3,-2
7515,50,18,3,-1,2,-2
7516,50,19,-1,0,-3,-3
7517,50,19,1,1,1,4
7518,50,20,-1,-3,-1,-3
7519,50,20,0,2,0,-4
7520,50,21,-2,-2,3,2
7521,50,21,0,-1,2,-4
7522,50,21,2,-2,-3,2
7523,50,22,2,-1,-1,-4
7524,50,23,-3,-1,-2,3
7525,50,23,3,-3,2,1
7526,50,23,3,3,-2,1
7527,50,25,-2,4,-1,2
7528,50,27,-5,1,1,0
7529,50,27,-1,-5,-1,0
7530,50,27,-1,1,-5,0
7531,50,27,-1,3,4,1
7532,50,29,3,-2,0,4
7533,50,29,4,2,3,0
7534,50,30,0,-1,-2,5
7535,50,30,1,-2,3,4
7536,50,30,3,1,-2,4
7537,50,31,-3,-3,2,-3
7538,50,31,-3,3,-2,-3
7539,50,31,-2,-1,1,5
7540,50,31,1,-1,5,-2
7541,50,31,1,5,1,-2
7542,50,31,5,-1,-1,-2
7543,50,33,-4,-2,-3,-2
7544,50,33,-2,2,3,-4
7545,50,33,0,-5,2,2
7546,50,33,2,2,-3,-4
7547,50,34,-3,-4,0,3
7548,50,34,-2,2,-1,5
7549,50,34,-1,1,4,4
7550,50,34,1,4,-1,4
7551,50,34,2,-5,-1,2
7552,50,34,2,1,-5,2
7553,50,34,4,0,3,3
7554,50,35,-1,-4,-3,3
7555,50,35,1,-3,-4,-3
7556,50,35,4,3,1,3
7557,50,35,5,0,-3,1
7558,50,36,-5,-1,1,3
7559,50,36,-1,-1,-5,3
7560,50,36,0,4,-4,2
7561,50,36,1,-3,5,1
7562,50,36,5,-3,-1,1
7563,50,37,-4,1,4,2
7564,50,37,-1,4,2,4
7565,50,37,2,-4,1,-4
7566,50,38,-5,-2,3,0
7567,50,38,-3,-5,2,0
7568,50,38,-3,2,-4,3
7569,50,38,2,3,4,3
7570,50,39,-5,2,-1,3
7571,50,39,-2,-3,5,-1
7572,50,39,2,3,-5,-1
7573,50,39,3,1,2,-5
7574,50,40,-4,4,2,2
7575,50,41,-3,4,-4,0
7576,50,41,0,-4,0,5
7577,50,42,-5,4,-1,0
7578,50,42,-4,-4,-3,1
7579,50,42,-4,3,4,-1
7580,50,42,1,-5,-4,0
7581,50,42,3,5,-2,-2
7582,50,42,4,-3,-4,-1
7583,50,42,4,-1,5,0
7584,50,42,4,5,1,0
7585,50,42,5,2,-3,-2
7586,50,43,-5,0,3,-3
7587,50,43,-4,-1,-5,1
7588,50,44,-5,3,1,-3
7589,50,44,-1,3,-5,-3
7590,50,45,0,2,-4,5
7591,50,45,0,5,-2,-4
7592,50,45,2,5,4,0
7593,50,45,3,-4,4,-2
7594,50,46,-4,-5,-1,-2
7595,50,46,-4,1,-5,-2
7596,50,46,-2,-1,5,-4
7597,50,46,-2,5,1,-4
7598,50,46,-1,5,4,-2
7599,50,46,5,-4,1,-2
7600,50,48,0,-4,4,-4
7601,50,49,-4,2,2,5
7602,50,49,-2,-5,-4,-2
7603,50,49,4,-1,-4,-4
7604,50,50,-4,0,-3,-5
7605,50,50,3,4,0,-5
7606,50,50,4,4,3,-3
7607,50,51,-4,-3,-1,-5
7608,50,51,1,4,3,-5
7609,50,51,4,1,5,-3
7610,50,52,1,1,5,-5
7611,50,52,4,-4,-2,-4
7612,50,52,5,1,-1,-5
7613,50,54,-2,-4,3,5
7614,50,54,-2,-3,-4,-5
7615,50,54,2,-4,-3,5
7616,50,54,3,-5,2,4
7617,50,54,3,-2,4,-5
7618,50,54,5,-2,-3,4
7619,50,55,2,-1,-5,5
7620,50,55,5,-2,1,-5
7621,50,57,3,4,-4,4
7622,50,58,-4,-1,4,5
7623,50,58,-2,-5,5,2
7624,50,59,-5,-4,3,3
7625,50,59,4,-3,5,3
7626,50,60,5,3,-5,1
7627,50,61,4,-5,-4,2
7628,50,63,-2,5,-3,5
7629,50,66,-4,-3,-5,4
7630,50,66,-4,5,0,5
7631,50,66,-3,4,5,4
7632,50,67,1,-5,5,4
7633,50,67,5,-5,-1,4
7634,50,67,5,1,-5,4
7635,50,68,-5,-3,5,-3
7636,50,68,-5,5,-3,3
7637,50,70,2,5,-5,-4
7638,50,70,5,5,4,2
7639,50,73,-4,5,4,-4
7640,50,75,-5,-5,5,0
7641,50,75,-4,3,-5,-5
7642,50,75,5,3,4,5
7643,50,75,5,4,-3,-5
7644,50,79,5,5,-5,-2
7645,50,82,-5,-5,-4,-4
7646,50,84,5,-5,3,-5
7647,51,7,-1,1,1,2
7648,51,8,-2,-2,0,0
7649,51,9,-2,1,-2,0
7650,51,9,1,-2,0,2
7651,51,10,1,1,-2,2
7652,51,11,-1,0,3,-1
7653,51,12,-1,3,1,-1
7654,51,13,-2,0,0,-3
7655,51,13,0,-2,-3,0
7656,51,14,2,0,3,1
7657,51,15,1,-3,2,-1
7658,51,15,1,3,-2,-1
7659,51,15,2,3,1,1
7660,51,17,4,0,0,1
7661,51,18,-4,1,1,0
7662,51,18,-2,-1,-2,3
7663,51,18,-1,-2,3,2
7664,51,18,0,0,-3,-3
7665,51,19,0,-3,-1,-3
7666,51,19,3,0,-3,-1
7667,51,20,3,-3,-1,-1
7668,51,21,1,2,0,-4
7669,51,21,2,2,3,-2
7670,51,22,-1,4,-1,2
7671,51,22,1,-1,2,-4
7672,51,22,2,1,1,4
7673,51,24,4,2,0,-2
7674,51,25,4,-1,2,-2
7675,51,26,-3,-2,-3,-2
7676,51,26,-2,-3,2,-3
7677,51,26,-2,3,-2,-3
7678,51,26,0,-5,-1,0
7679,51,26,0,1,-5,0
7680,51,26,0,3,4,1
7681,51,26,3,-2,-3,2
7682,51,27,-4,-1,1,3
7683,51,27,3,-1,-1,-4
7684,51,28,-1,-1,1,5
7685,51,29,-4,-2,3,0
7686,51,29,-2,-4,0,3
7687,51,30,-4,2,-1,3
7688,51,30,-3,1,4,2
7689,51,30,-1,2,3,-4
7690,51,30,4,-3,2,1
7691,51,30,4,3,-2,1
7692,51,31,-5,-1,-2,1
7693,51,31,-1,2,-1,5
7694,51,31,1,-1,-2,5
7695,51,33,-5,-2,0,-2
7696,51,33,-4,4,-1,0
7697,51,33,-3,4,2,2
7698,51,33,-2,-5,2,0
7699,51,33,-2,2,-4,3
7700,51,33,0,1,4,4
7701,51,33,2,-2,3,4
7702,51,34,-5,1,-2,-2
7703,51,34,-4,0,3,-3
7704,51,34,0,-4,-3,3
7705,51,34,1,-5,2,2
7706,51,34,2,-1,5,-2
7707,51,34,2,5,1,-2
7708,51,35,-4,3,1,-3
7709,51,35,-3,-4,-3,1
7710,51,35,-3,3,4,-1
7711,51,35,0,-1,-5,3
7712,51,36,-3,-1,-5,1
7713,51,36,-2,4,-4,0
7714,51,36,-1,-3,5,-1
7715,51,36,0,4,2,4
7716,51,36,4,-2,0,4
7717,51,37,1,4,-4,2
7718,51,37,2,4,-1,4
7719,51,37,4,1,-2,4
7720,51,38,2,-3,-4,-3
7721,51,38,3,2,-3,-4
7722,51,38,5,2,3,0
7723,51,39,-3,-5,-1,-2
7724,51,39,-3,1,-5,-2
7725,51,39,2,-3,5,1
7726,51,39,3,-5,-1,2
7727,51,39,3,1,-5,2
7728,51,42,-5,-4,0,1
7729,51,42,-3,2,2,5
7730,51,42,1,-4,0,5
7731,51,42,3,-4,1,-4
7732,51,43,-3,0,-3,-5
7733,51,43,-1,-1,5,-4
7734,51,43,-1,5,1,-4
7735,51,43,0,3,-5,-3
7736,51,43,3,3,4,3
7737,51,43,5,0,3,3
7738,51,44,-3,-3,-1,-5
7739,51,44,3,3,-5,-1
7740,51,44,5,3,1,3
7741,51,45,0,5,4,-2
7742,51,45,2,-5,-4,0
7743,51,46,-5,2,-4,1
7744,51,46,-1,-5,-4,-2
7745,51,46,1,2,-4,5
7746,51,46,1,5,-2,-4
7747,51,46,4,1,2,-5
7748,51,49,1,-4,4,-4
7749,51,49,4,5,-2,-2
7750,51,50,-5,0,0,-5
7751,51,50,-4,-4,3,3
7752,51,50,3,5,4,0
7753,51,51,-3,-1,4,5
7754,51,51,-1,-4,3,5
7755,51,51,-1,-3,-4,-5
7756,51,51,5,-3,-4,-1
7757,51,51,5,-1,5,0
7758,51,51,5,5,1,0
7759,51,52,4,-4,4,-2
7760,51,54,-5,-3,-2,4
7761,51,54,2,4,3,-5
7762,51,55,-1,-5,5,2
7763,51,55,2,1,5,-5
7764,51,57,-5,0,-4,4
7765,51,57,4,4,0,-5
7766,51,58,-5,-5,2,-2
7767,51,58,5,-1,-4,-4
7768,51,59,-4,-3,5,-3
7769,51,59,-4,5,-3,3
7770,51,59,-3,-3,-5,4
7771,51,59,-3,5,0,5
7772,51,59,3,-4,-3,5
7773,51,59,5,4,3,-3
7774,51,60,-1,5,-3,5
7775,51,60,3,-1,-5,5
7776,51,60,5,1,5,-3
7777,51,61,-5,4,-4,-2
7778,51,61,-2,4,5,4
7779,51,61,4,-5,2,4
7780,51,61,4,-2,4,-5
7781,51,61,5,-4,-2,-4
7782,51,63,-5,-3,2,-5
7783,51,63,-5,3,-2,-5
7784,51,64,4,4,-4,4
7785,51,66,-4,-5,5,0
7786,51,66,-3,5,4,-4
7787,51,68,-3,3,-5,-5
7788,51,68,5,-3,5,3
7789,51,70,-5,4,5,2
7790,51,70,2,-5,5,4
7791,51,70,5,-5,-4,2
7792,51,73,-4,-5,-4,-4
7793,51,75,3,5,-5,-4
7794,51,79,-5,2,5,5
7795,51,84,-5,5,3,5
7796,52,5,2,0,0,-1
7797,52,6,-1,1,-2,0
7798,52,6,0,1,1,2
7799,52,10,-1,0,0,-3
7800,52,10,0,0,3,-1
7801,52,11,-3,1,1,0
7802,52,11,0,3,1,-1
7803,52,12,2,-2,0,2
7804,52,13,2,1,-2,2
7805,52,14,1,-2,-3,0
7806,52,15,-1,-1,-2,3
7807,52,17,0,-2,3,2
7808,52,18,2,-3,2,-1
7809,52,18,2,3,-2,-1
7810,52,19,1,0,-3,-3
7811,52,19,3,0,3,1
7812,52,20,-3,-1,1,3
7813,52,20,1,-3,-1,-3
7814,52,20,3,3,1,1
7815,52,21,-2,-2,-3,-2
7816,52,21,0,4,-1,2
7817,52,22,-4,-1,-2,1
7818,52,22,-3,-2,3,0
7819,52,23,-3,2,-1,3
7820,52,23,-1,-3,2,-3
7821,52,23,-1,3,-2,-3
7822,52,24,-4,-2,0,-2
7823,52,24,2,2,0,-4
7824,52,25,-4,1,-2,-2
7825,52,25,-2,1,4,2
7826,52,25,2,-1,2,-4
7827,52,26,-3,4,-1,0
7828,52,26,-1,-4,0,3
7829,52,26,3,2,3,-2
7830,52,26,4,0,-3,-1
7831,52,26,5,0,0,1
7832,52,27,-3,0,3,-3
7833,52,27,0,-1,1,5
7834,52,27,1,-5,-1,0
7835,52,27,1,1,-5,0
7836,52,27,1,3,4,1
7837,52,27,3,1,1,4
7838,52,27,4,-3,-1,-1
7839,52,28,-3,3,1,-3
7840,52,28,-2,4,2,2
7841,52,29,0,2,3,-4
7842,52,30,-2,-4,-3,1
7843,52,30,-2,3,4,-1
7844,52,30,-1,-5,2,0
7845,52,30,-1,2,-4,3
7846,52,30,0,2,-1,5
7847,52,31,-2,-1,-5,1
7848,52,33,-4,-4,0,1
7849,52,33,-1,4,-4,0
7850,52,33,4,-2,-3,2
7851,52,33,5,2,0,-2
7852,52,34,-2,-5,-1,-2
7853,52,34,-2,1,-5,-2
7854,52,34,1,1,4,4
7855,52,34,2,-1,-2,5
7856,52,34,4,-1,-1,-4
7857,52,34,5,-1,2,-2
7858,52,35,0,-3,5,-1
7859,52,35,1,-4,-3,3
7860,52,36,1,-1,-5,3
7861,52,37,-4,2,-4,1
7862,52,37,-2,2,2,5
7863,52,37,1,4,2,4
7864,52,37,2,-5,2,2
7865,52,38,-2,0,-3,-5
7866,52,38,3,-2,3,4
7867,52,39,-2,-3,-1,-5
7868,52,39,3,-1,5,-2
7869,52,39,3,5,1,-2
7870,52,39,5,-3,2,1
7871,52,39,5,3,-2,1
7872,52,40,2,4,-4,2
7873,52,41,-4,0,0,-5
7874,52,42,-5,1,4,0
7875,52,42,-5,2,2,3
7876,52,42,0,-1,5,-4
7877,52,42,0,5,1,-4
7878,52,42,3,4,-1,4
7879,52,43,-3,-4,3,3
7880,52,43,3,-3,-4,-3
7881,52,44,1,3,-5,-3
7882,52,44,3,-3,5,1
7883,52,45,-5,4,2,0
7884,52,45,-4,-3,-2,4
7885,52,45,0,-5,-4,-2
7886,52,45,2,-4,0,5
7887,52,45,4,2,-3,-4
7888,52,45,5,-2,0,4
7889,52,46,-2,-1,4,5
7890,52,46,1,5,4,-2
7891,52,46,4,-5,-1,2
7892,52,46,4,1,-5,2
7893,52,46,5,1,-2,4
7894,52,48,-4,0,-4,4
7895,52,49,-4,-5,2,-2
7896,52,49,2,2,-4,5
7897,52,49,2,5,-2,-4
7898,52,49,4,-4,1,-4
7899,52,50,0,-4,3,5
7900,52,50,0,-3,-4,-5
7901,52,50,3,-5,-4,0
7902,52,50,4,3,4,3
7903,52,51,-5,-4,-3,-1
7904,52,51,-5,-1,4,3
7905,52,51,4,3,-5,-1
7906,52,52,-5,-1,-5,-1
7907,52,52,-4,4,-4,-2
7908,52,52,-3,-3,5,-3
7909,52,52,-3,5,-3,3
7910,52,52,2,-4,4,-4
7911,52,54,-5,-2,-3,-4
7912,52,54,-4,-3,2,-5
7913,52,54,-4,3,-2,-5
7914,52,54,-2,-3,-5,4
7915,52,54,-2,5,0,5
7916,52,54,0,-5,5,2
7917,52,55,5,1,2,-5
7918,52,57,4,5,4,0
7919,52,58,-1,4,5,4
7920,52,58,5,5,-2,-2
7921,52,59,-5,3,4,-3
7922,52,59,-5,5,0,3
7923,52,59,-3,-5,5,0
7924,52,59,0,5,-3,5
7925,52,59,3,4,3,-5
7926,52,60,3,1,5,-5
7927,52,61,-4,4,5,2
7928,52,61,-2,5,4,-4
7929,52,61,5,-4,4,-2
7930,52,63,-5,-3,-5,2
7931,52,63,-2,3,-5,-5
7932,52,66,-3,-5,-4,-4
7933,52,66,4,-4,-3,5
7934,52,66,5,4,0,-5
7935,52,67,-5,-5,-1,-4
7936,52,67,-5,1,-5,-4
7937,52,67,4,-1,-5,5
7938,52,70,-4,2,5,5
7939,52,70,5,-5,2,4
7940,52,70,5,-2,4,-5
7941,52,73,5,4,-4,4
7942,52,75,-4,5,3,5
7943,52,75,3,-5,5,4
7944,52,82,4,5,-5,-4
7945,52,100,-5,-5,-5,5
7946,53,5,0,1,-2,0
7947,53,6,-2,1,1,0
7948,53,7,1,1,1,2
7949,53,9,0,0,0,-3
7950,53,10,3,0,0,-1
7951,53,11,1,0,3,-1
7952,53,12,1,3,1,-1
7953,53,14,0,-1,-2,3
7954,53,15,-3,-1,-2,1
7955,53,15,-2,-1,1,3
7956,53,17,-3,-2,0,-2
7957,53,17,-2,-2,3,0
7958,53,17,2,-2,-3,0
7959,53,17,3,-2,0,2
7960,53,18,-3,1,-2,-2
7961,53,18,-2,2,-1,3
7962,53,18,-1,-2,-3,-2
7963,53,18,1,-2,3,2
7964,53,18,3,1,-2,2
7965,53,21,-2,4,-1,0
7966,53,22,-2,0,3,-3
7967,53,22,-1,1,4,2
7968,53,22,0,-3,2,-3
7969,53,22,0,3,-2,-3
7970,53,22,1,4,-1,2
7971,53,22,2,0,-3,-3
7972,53,23,-2,3,1,-3
7973,53,23,2,-3,-1,-3
7974,53,23,3,-3,2,-1
7975,53,23,3,3,-2,-1
7976,53,25,-1,4,2,2
7977,53,25,0,-4,0,3
7978,53,26,-3,-4,0,1
7979,53,26,4,0,3,1
7980,53,27,-1,-4,-3,1
7981,53,27,-1,3,4,-1
7982,53,27,4,3,1,1
7983,53,28,-5,-1,1,1
7984,53,28,-1,-1,-5,1
7985,53,28,1,-1,1,5
7986,53,29,0,-5,2,0
7987,53,29,0,2,-4,3
